"Case","Case_Number","Anode_In_Flow","Anode_In_H2_mole_frac","Anode_In_N2_mole_frac","Anode_In_H2Ovap_mole_frac","Anode_In_H2Oliq_mole_frac","Anode_In_Dew_Temperature","Cathode_In_Flow","Cathode_In_O2_mole_frca","Cathode_In_N2_mole_frac","Cathode_In_H2Ovap_mole_frac","Cathode_In_H2Oliq_mole_frac","Cathode_In_Dew_Temperature","Coolant_In_Flow"
746,7.0,10.577585,0.8952061,0.031037275,0.07375664,0.0,55.314293,163.01405,0.18302554,0.6866004,0.13037409,0.0,65.06466,207.3636
747,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
748,7.0,17.61646,0.8710138,0.05269386,0.0762923,0.0,51.17977,181.74512,0.20200002,0.7577811,0.04021891,0.0,43.774254,200.62064
749,7.0,5.0641856,0.8839939,0.033066563,0.08293949,0.0,47.317314,169.62856,0.19299418,0.72399664,0.0830092,0.0,53.079002,206.97542
750,7.0,8.270393,0.8386215,0.10095733,0.060421202,0.0,46.70278,98.40246,0.19917181,0.7471713,0.053656895,0.0,49.956352,191.68782
751,7.0,13.45161,0.7844362,0.037152223,0.17841153,0.0,66.94994,130.4122,0.19355454,0.7260987,0.08034675,0.0,49.080467,203.91922
752,7.0,19.883385,0.82265395,0.056481946,0.120864086,0.0,63.461113,196.54759,0.18980083,0.71201706,0.0981821,0.0,64.89956,209.34392
753,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
754,7.0,24.762133,0.65803176,0.19972943,0.14223883,0.0,64.15316,164.86617,0.1776389,0.6663929,0.15596816,0.0,73.795525,190.66089
755,7.0,6.0405235,0.94194394,0.006616357,0.05143968,0.0,40.429832,125.40536,0.19179803,0.7195094,0.08869257,0.0,54.398033,203.6341
756,7.0,5.0226517,0.86026937,0.06750052,0.07223014,0.0,51.92626,122.68248,0.20157476,0.7561857,0.042239532,0.0,43.139946,195.34091
757,7.0,16.043018,0.8401737,0.05711734,0.10270895,0.0,60.32067,136.47882,0.2032936,0.7626338,0.034072604,0.0,34.261284,200.01369
758,7.0,39.334526,0.73197734,0.20928085,0.05874179,0.0,48.82299,162.55058,0.19239163,0.72173625,0.08587212,0.0,60.661613,197.7012
759,7.0,5.3660855,0.87793213,0.036281243,0.08578662,0.0,52.78341,177.9832,0.18855311,0.7073364,0.104110494,0.0,62.372948,197.01897
760,7.0,8.43397,0.9034944,0.005343504,0.09116207,0.0,61.839836,115.43385,0.19839287,0.74424917,0.05735795,0.0,43.563133,201.2092
761,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
762,7.0,5.280291,0.89455885,0.015047098,0.09039406,0.0,52.135124,88.890076,0.1808503,0.67844015,0.14070958,0.0,66.263145,191.10313
763,7.0,10.13343,0.8059123,0.081490956,0.11259671,0.0,65.96514,90.905556,0.18752506,0.7034798,0.10899511,0.0,52.782707,194.41661
764,7.0,16.570164,0.7048602,0.18363746,0.111502334,0.0,60.015648,206.4525,0.19543655,0.7331589,0.07140458,0.0,52.022575,203.61873
765,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
766,7.0,26.763414,0.7673857,0.17645763,0.05615663,0.0,48.86657,153.41997,0.17949654,0.67336166,0.1471418,0.0,64.18932,195.65088
767,7.0,13.317667,0.7193344,0.19571629,0.0849493,0.0,49.846306,220.81432,0.18889888,0.7086335,0.10246762,0.0,60.579308,203.49377
768,7.0,6.3987393,0.83148366,0.0059886314,0.16252771,0.0,66.123924,137.00557,0.19379501,0.72700083,0.07920412,0.0,50.75332,205.90302
769,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
770,7.0,24.58042,0.78233546,0.16475794,0.052906603,0.0,51.55352,233.18344,0.1846141,0.69255966,0.12282621,0.0,63.210808,207.7664
771,8.0,6.828489,0.83493257,0.053347178,0.111720234,0.0,62.989067,145.47778,0.19552967,0.7335082,0.07096213,0.0,51.831413,219.0356
772,8.0,14.775635,0.80597633,0.12079909,0.07322456,0.0,58.68432,85.88547,0.16553695,0.6209938,0.21346924,0.0,70.752556,233.69229
773,8.0,17.512915,0.78932226,0.15084203,0.059835684,0.0,49.727196,112.19992,0.20535167,0.7703544,0.024293948,0.0,32.779716,217.70985
774,8.0,5.346363,0.92849696,0.009847545,0.061655473,0.0,52.7228,97.26592,0.19601221,0.7353184,0.068669334,0.0,52.003624,229.15366
775,8.0,5.76811,0.92505735,0.0020937002,0.07284893,0.0,56.07177,123.77385,0.18958294,0.7111997,0.09921735,0.0,56.775017,224.80046
776,8.0,9.458652,0.7765177,0.102525115,0.120957226,0.0,59.80419,75.20989,0.19850275,0.74466145,0.056835823,0.0,41.786552,223.90419
777,8.0,5.707976,0.9086268,0.0021614474,0.089211784,0.0,55.49346,178.0942,0.19365603,0.7264795,0.0798645,0.0,57.740562,218.9327
778,8.0,14.741022,0.7086862,0.16063643,0.1306774,0.0,70.11288,116.53627,0.1899663,0.71263784,0.097395845,0.0,61.796776,218.463
779,8.0,18.913258,0.889954,0.04711127,0.06293477,0.0,50.981987,171.30946,0.19497752,0.73143685,0.07358561,0.0,55.750847,231.2314
780,8.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
781,8.0,10.829328,0.8553392,0.04793478,0.09672601,0.0,56.499596,209.92223,0.1815727,0.6811502,0.1372771,0.0,65.585045,224.49547
782,8.0,6.622357,0.8970217,0.029633842,0.073344454,0.0,52.126457,210.04369,0.19902432,0.74661803,0.054357678,0.0,50.267662,223.2752
783,8.0,11.088419,0.8167045,0.024516555,0.15877892,0.0,67.14361,300.15582,0.18820639,0.70603573,0.1057579,0.0,64.98559,232.55426
784,8.0,14.861383,0.8858375,0.036019024,0.07814351,0.0,58.58181,160.9805,0.19389808,0.7273875,0.0787144,0.0,57.466423,222.41273
785,8.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
786,8.0,9.254064,0.84417945,0.09798244,0.05783813,0.0,49.45391,245.75009,0.1734886,0.65082353,0.17568786,0.0,72.98965,223.39917
787,8.0,36.251408,0.68903035,0.17574477,0.13522488,0.0,65.746574,181.4589,0.19416691,0.728396,0.077437095,0.0,50.536217,219.27321
788,8.0,27.130898,0.82515544,0.08711753,0.08772704,0.0,62.62371,89.438034,0.19417652,0.72843206,0.07739143,0.0,55.461174,221.77298
789,8.0,9.613483,0.86803967,0.09251905,0.03944127,0.0,45.563805,101.25415,0.1964825,0.7370826,0.0664349,0.0,52.70855,225.7229
790,8.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
791,8.0,20.079857,0.6933291,0.21282756,0.09384331,0.0,54.54882,274.62247,0.19657199,0.73741835,0.06600963,0.0,51.568077,227.53725
792,8.0,5.595307,0.85680497,0.012288662,0.13090636,0.0,63.48757,112.18692,0.2013912,0.75549716,0.043111656,0.0,41.833763,231.70523
793,8.0,15.4988785,0.86906904,0.008156282,0.122774675,0.0,63.839104,228.2784,0.19882798,0.7458815,0.055290516,0.0,52.539696,215.30975
794,8.0,8.593067,0.85043675,0.1002302,0.049333066,0.0,47.419518,148.38861,0.20188105,0.7573347,0.04078422,0.0,44.43563,226.70514
795,8.0,7.785023,0.85302764,0.026894461,0.12007792,0.0,59.734184,85.654144,0.19814889,0.74333394,0.05851715,0.0,44.458397,233.08334
796,8.0,13.689853,0.91088986,0.009694356,0.0794158,0.0,59.932457,114.881775,0.15450287,0.5796007,0.26589647,0.0,75.31274,229.11371
797,8.0,8.699621,0.86544245,0.01062519,0.12393237,0.0,59.239708,321.53,0.1974633,0.74076205,0.061774638,0.0,56.44027,214.04494
798,8.0,3.8572338,0.9332221,0.025473809,0.04130408,0.0,42.928185,194.32745,0.17901242,0.6715455,0.14944206,0.0,68.57925,227.3894
799,8.0,30.839876,0.7611409,0.17957503,0.059284072,0.0,49.84771,348.41528,0.18794663,0.7050613,0.10699207,0.0,68.62951,218.92487
800,8.0,18.654778,0.82184553,0.07475816,0.10339632,0.0,60.61178,229.17697,0.19583227,0.7346434,0.06952434,0.0,50.952568,224.37451
801,8.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
802,8.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
803,8.0,42.117664,0.6994063,0.2768605,0.023733182,0.0,37.83996,195.68445,0.18652755,0.6997377,0.1137347,0.0,60.715355,216.97775
804,8.0,6.390955,0.84623754,0.088705376,0.065057084,0.0,52.256737,105.95207,0.1751703,0.65713227,0.16769741,0.0,65.83785,227.70235
805,8.0,10.306491,0.80054104,0.07324691,0.12621205,0.0,58.088585,175.25102,0.19495277,0.73134404,0.07370318,0.0,56.548912,225.112
806,8.0,10.347201,0.87684846,0.0038574422,0.1192941,0.0,62.797295,256.8561,0.19616146,0.7358783,0.067960225,0.0,55.605278,224.00584
807,8.0,7.9470973,0.8986242,0.061224386,0.040151455,0.0,44.880302,327.6485,0.19357707,0.72618324,0.08023973,0.0,61.854515,228.60387
808,8.0,6.3705754,0.85274464,0.029526208,0.11772917,0.0,59.40316,135.43497,0.18333885,0.6877757,0.12888545,0.0,65.99468,219.29272
809,8.0,13.141259,0.88643503,0.049907155,0.06365784,0.0,47.85476,132.8027,0.20416433,0.7659002,0.02993548,0.0,37.900566,227.71219
810,8.0,15.15085,0.7481624,0.10211695,0.14972064,0.0,63.073204,105.03911,0.19085473,0.71597064,0.09317462,0.0,54.71685,216.07474
811,8.0,4.6195636,0.8850193,0.045450136,0.06953058,0.0,54.046867,242.62924,0.1930503,0.7242071,0.082742594,0.0,55.670372,220.11227
812,8.0,5.6674953,0.8421591,0.0039497768,0.15389112,0.0,67.435356,184.84763,0.18272667,0.6854791,0.13179421,0.0,64.89977,220.06488
813,8.0,11.076516,0.7956401,0.12046952,0.08389036,0.0,60.794,158.72142,0.17612363,0.6607086,0.16316779,0.0,71.93554,219.20145
814,8.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
815,8.0,7.001277,0.88841546,0.04398478,0.067599766,0.0,50.666405,191.18533,0.20221473,0.75858647,0.03919879,0.0,39.70809,228.34995
816,8.0,13.453283,0.8596095,0.026506787,0.11388375,0.0,65.07049,229.65343,0.1780561,0.6679581,0.15398583,0.0,73.411095,228.13904
817,8.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
818,8.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
819,8.0,30.632225,0.6852387,0.24664733,0.06811394,0.0,57.174095,146.84818,0.16950224,0.63586915,0.19462863,0.0,70.34173,231.67496
820,8.0,8.019159,0.8854207,0.02642995,0.08814939,0.0,49.664513,229.67117,0.18602985,0.6978707,0.11609949,0.0,62.534386,220.43709
821,8.0,33.44468,0.7925058,0.16001363,0.047480565,0.0,50.07006,193.94397,0.19670129,0.7379034,0.06539529,0.0,54.11413,218.68483
822,8.0,10.965595,0.8435049,0.09559363,0.06090147,0.0,43.430717,277.68643,0.18820627,0.70603526,0.10575845,0.0,65.56298,219.7974
823,8.0,12.427834,0.89751357,0.017183213,0.0853032,0.0,52.807854,300.24957,0.19780126,0.74202985,0.060168874,0.0,51.884758,214.69724
824,8.0,5.4311695,0.94099957,0.013071737,0.04592868,0.0,47.248924,272.11224,0.18500262,0.6940172,0.12098021,0.0,70.07647,215.8614
825,8.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
826,8.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
827,8.0,11.0530405,0.92188704,0.01878481,0.05932812,0.0,48.730095,170.3818,0.18549545,0.6958659,0.1186386,0.0,60.549583,228.5423
828,8.0,7.2292805,0.88198406,0.06288724,0.055128705,0.0,43.71514,124.39416,0.19397894,0.7276908,0.078330226,0.0,53.238365,219.93037
829,8.0,6.1813283,0.89272606,0.037192237,0.07008169,0.0,48.608055,187.2766,0.18936189,0.7103705,0.10026765,0.0,56.18679,221.42068
830,8.0,17.376926,0.6252389,0.16629055,0.20847057,0.0,73.03811,220.67934,0.19660324,0.7375356,0.06586115,0.0,55.508324,230.36769
831,8.0,14.441758,0.8617672,0.097995445,0.040237386,0.0,44.44213,90.115295,0.17894927,0.67130864,0.14974207,0.0,65.06048,214.62393
832,8.0,11.74043,0.93180805,0.027817842,0.04037408,0.0,45.585136,299.2311,0.18481411,0.69330996,0.1218759,0.0,71.3167,216.86148
833,8.0,10.674877,0.8217001,0.018129477,0.16017042,0.0,63.79528,194.21338,0.18728381,0.7025748,0.110141404,0.0,63.176598,215.70886
834,8.0,25.634869,0.73536676,0.14758722,0.11704604,0.0,59.738823,172.1251,0.1821383,0.68327194,0.13458976,0.0,64.45013,219.29417
835,8.0,17.077467,0.81788355,0.12907737,0.053039055,0.0,45.67913,118.2014,0.19974478,0.7493207,0.050934523,0.0,45.322227,221.41742
836,8.0,19.36736,0.7448768,0.1623323,0.09279092,0.0,56.307,119.19194,0.19432876,0.7290031,0.07666815,0.0,56.454094,215.43288
837,8.0,14.770299,0.8657665,0.008732211,0.12550125,0.0,60.444298,140.19339,0.185844,0.6971735,0.1169825,0.0,65.78326,216.60541
838,8.0,9.430083,0.8931114,0.0632597,0.0436289,0.0,40.72921,129.40742,0.18367726,0.6890452,0.12727757,0.0,68.42721,228.89014
839,8.0,8.341171,0.8704816,0.025989406,0.10352897,0.0,58.676567,253.85971,0.19512942,0.7320067,0.07286385,0.0,60.408745,218.77664
840,8.0,8.609033,0.8047357,0.06241516,0.13284911,0.0,65.83846,145.32239,0.20039007,0.75174147,0.04786846,0.0,43.889305,220.21687
841,8.0,5.5048137,0.9030393,0.03498283,0.061977874,0.0,48.173363,262.25644,0.19091196,0.7161854,0.09290265,0.0,60.80587,216.39117
842,8.0,10.064629,0.8583268,0.0715878,0.07008543,0.0,45.773155,237.08617,0.19637123,0.73666525,0.066963516,0.0,50.772453,218.92702
843,8.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
844,8.0,13.0302925,0.8372516,0.024498967,0.13824941,0.0,64.86938,174.22722,0.19217248,0.7209141,0.086913414,0.0,60.556664,220.3699
845,8.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
846,8.0,20.65274,0.70715064,0.22721986,0.065629505,0.0,47.384422,238.60881,0.2023563,0.75911754,0.038526177,0.0,46.026756,233.40785
847,8.0,8.164379,0.9369645,0.003930187,0.059105307,0.0,49.755455,324.33554,0.20093387,0.7537815,0.0452846,0.0,51.043266,228.95328
848,8.0,5.1448035,0.90895987,0.009835868,0.081204236,0.0,50.505028,96.09034,0.1916263,0.71886516,0.08950855,0.0,58.25518,220.78598
849,8.0,18.39402,0.81222576,0.059927363,0.12784685,0.0,60.549095,118.68752,0.20131655,0.7552171,0.04346635,0.0,43.405388,231.06021
850,8.0,6.9850764,0.8986532,0.03094338,0.070403405,0.0,55.483574,218.37013,0.18794717,0.7050633,0.10698954,0.0,67.326256,228.7615
851,8.0,10.578486,0.91404194,0.025521254,0.060436822,0.0,52.30343,113.30139,0.17980877,0.67453295,0.14565828,0.0,67.88708,219.9329
852,8.0,17.205004,0.8453835,0.07901437,0.07560214,0.0,50.55419,368.1329,0.18971848,0.7117082,0.09857334,0.0,64.998436,214.02751
853,8.0,14.291134,0.8843124,0.027526235,0.08816139,0.0,58.034813,147.47537,0.19700368,0.7390378,0.0639585,0.0,46.629143,226.40915
854,8.0,20.306164,0.7658099,0.1350449,0.09914523,0.0,65.129326,85.18432,0.19741586,0.7405841,0.06200007,0.0,48.36956,226.68254
855,8.0,6.2323284,0.8902875,0.0026067982,0.10710568,0.0,64.072105,318.58875,0.20190074,0.7574086,0.040690668,0.0,47.90777,215.70091
856,8.0,12.340516,0.8963753,0.031077811,0.07254689,0.0,55.314293,190.18298,0.18432333,0.69146883,0.12420787,0.0,65.06466,230.61737
857,8.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
858,8.0,20.552544,0.8738552,0.05286575,0.07327905,0.0,51.17977,212.03552,0.20234364,0.7590701,0.038586244,0.0,43.774284,223.87437
859,8.0,5.908219,0.8858927,0.033137586,0.08096975,0.0,47.317314,197.89928,0.1939919,0.72773945,0.07826865,0.0,53.079063,230.22879
860,8.0,9.648803,0.8392553,0.10103362,0.059711114,0.0,46.70275,114.80278,0.19934677,0.74782765,0.052825566,0.0,49.956383,214.94191
861,8.0,15.693559,0.7889778,0.03736732,0.17365485,0.0,66.94988,152.14702,0.19449742,0.7296359,0.07586671,0.0,49.08056,227.17203
862,8.0,23.197325,0.82689154,0.05677289,0.11633557,0.0,63.461052,229.30469,0.19057858,0.71493477,0.094486654,0.0,64.89959,232.59758
863,8.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
864,8.0,28.887775,0.66245604,0.2010723,0.13647169,0.0,64.15438,192.5743,0.17850854,0.66965526,0.15183617,0.0,73.76998,213.91443
865,8.0,7.0472803,0.9427728,0.0066221785,0.050605018,0.0,40.429832,146.30606,0.1924983,0.7221364,0.08536534,0.0,54.398064,226.88757
866,8.0,5.859761,0.86060077,0.06752653,0.07187269,0.0,51.92626,143.12952,0.20182554,0.7571265,0.041047968,0.0,43.139946,218.5951
867,8.0,18.71685,0.8421627,0.057252556,0.10058474,0.0,60.32067,159.22504,0.20368445,0.76409996,0.032215595,0.0,34.261314,223.26686
868,8.0,45.88993,0.7348133,0.21009167,0.05509505,0.0,48.823174,189.64369,0.19295643,0.723855,0.08318857,0.0,60.66137,220.95421
869,8.0,6.2599125,0.879611,0.036350623,0.08403836,0.0,52.785637,207.66391,0.18945551,0.7107217,0.09982286,0.0,62.37139,220.27255
870,8.0,9.839268,0.9045683,0.005349855,0.090081856,0.0,61.841118,134.6945,0.19888553,0.7460974,0.055017106,0.0,43.558067,224.46257
871,8.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
872,8.0,6.16034,0.8958885,0.015069463,0.08904204,0.0,52.135124,103.705025,0.18141465,0.68055725,0.1380281,0.0,66.263176,214.357
873,8.0,11.822405,0.8066178,0.08156229,0.1118199,0.0,65.96493,106.09377,0.1884851,0.7070813,0.104433596,0.0,52.777794,217.6704
874,8.0,19.331848,0.7065156,0.18406872,0.109415665,0.0,60.015648,240.86119,0.19647287,0.73704654,0.0664806,0.0,52.022575,226.87158
875,8.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
876,8.0,31.224167,0.7688345,0.17679076,0.0543748,0.0,48.866417,178.98381,0.18132064,0.68020463,0.13847475,0.0,64.190056,218.90453
877,8.0,15.537278,0.72062236,0.1960667,0.08331094,0.0,49.846306,257.61694,0.1905107,0.71468014,0.09480918,0.0,60.579277,226.74757
878,8.0,7.4651966,0.833354,0.0060021025,0.16064388,0.0,66.123924,159.84001,0.19463396,0.7301481,0.075217955,0.0,50.75332,229.15631
879,8.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
880,8.0,28.677145,0.78322774,0.16494584,0.051826436,0.0,51.55355,272.04742,0.18689859,0.7011297,0.11197172,0.0,63.210777,231.02002
881,9.0,7.804313,0.836053,0.053418767,0.11052821,0.0,62.987877,166.2396,0.19603772,0.73541415,0.06854813,0.0,51.83361,242.28839
882,9.0,16.886433,0.80680364,0.12092308,0.072273254,0.0,58.68435,98.15238,0.16659816,0.6249748,0.20842703,0.0,70.75292,256.94598
883,9.0,20.014765,0.790153,0.1510008,0.05884617,0.0,49.727196,128.2284,0.20545115,0.7707275,0.02382133,0.0,32.779716,240.9636
884,9.0,6.110129,0.9290119,0.009853005,0.061135132,0.0,52.7228,111.161,0.19624813,0.73620343,0.06754844,0.0,52.003624,252.40622
885,9.0,6.5921264,0.92563677,0.0020950115,0.07226823,0.0,56.07177,141.45573,0.19023922,0.7136617,0.09609908,0.0,56.775047,248.05406
886,9.0,10.809889,0.7774568,0.102649115,0.11989407,0.0,59.80419,85.95412,0.1987914,0.7457442,0.055464342,0.0,41.786552,247.15796
887,9.0,6.5234017,0.9095465,0.0021636353,0.08828988,0.0,55.49346,203.53607,0.19423963,0.7286688,0.07709157,0.0,57.740562,242.18562
888,9.0,16.846886,0.7097312,0.16087331,0.12939548,0.0,70.11288,133.18422,0.19033888,0.7140356,0.095625564,0.0,61.796806,241.7161
889,9.0,21.615152,0.8918207,0.04721009,0.06096918,0.0,50.981987,195.78209,0.19547246,0.73329365,0.07123389,0.0,55.750847,254.48453
890,9.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
891,9.0,12.376374,0.8570594,0.048031185,0.09490942,0.0,56.499596,239.91116,0.18343191,0.6881248,0.12844329,0.0,65.585045,247.74902
892,9.0,7.568407,0.8978557,0.029661395,0.072482884,0.0,52.126457,240.04988,0.19951735,0.74846756,0.05201507,0.0,50.267662,246.52791
893,9.0,12.672479,0.8196987,0.024606436,0.15569486,0.0,67.14361,343.03534,0.18985894,0.7122351,0.09790594,0.0,64.98559,255.80704
894,9.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
895,9.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
896,9.0,10.576074,0.8447284,0.098046154,0.057225406,0.0,49.45394,280.8569,0.17617345,0.66089547,0.1629311,0.0,72.989525,246.65294
897,9.0,41.430004,0.69270164,0.17668118,0.1306172,0.0,65.7467,207.3825,0.19523592,0.73240626,0.072357796,0.0,50.536125,242.52676
898,9.0,31.00674,0.8271362,0.08732665,0.08553711,0.0,62.62371,102.21468,0.19438311,0.72920704,0.07640984,0.0,55.461205,245.0268
899,9.0,10.986838,0.8683344,0.09255047,0.03911509,0.0,45.563805,115.718994,0.19670361,0.7379121,0.06538427,0.0,52.70855,248.97563
900,9.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
901,9.0,22.948433,0.6949142,0.21331413,0.09177168,0.0,54.54879,313.85376,0.19773805,0.74179274,0.060469203,0.0,51.568108,250.79083
902,9.0,6.3946357,0.85785735,0.012303756,0.12983887,0.0,63.48757,128.21365,0.201609,0.75631416,0.042076834,0.0,41.833763,254.95828
903,9.0,17.713005,0.8724699,0.008188199,0.11934189,0.0,63.839104,260.88956,0.19927366,0.74755335,0.053172972,0.0,52.539696,238.56279
904,9.0,9.820648,0.8507621,0.10026856,0.04896929,0.0,47.419518,169.58698,0.20210579,0.7581778,0.039716356,0.0,44.43563,249.95828
905,9.0,8.897174,0.8548711,0.026952583,0.11817631,0.0,59.734154,97.89031,0.19839399,0.7442534,0.057352643,0.0,44.458427,256.33636
906,9.0,15.645524,0.9122315,0.009708635,0.07805988,0.0,59.93255,131.29962,0.15732217,0.59017694,0.2525009,0.0,75.31176,252.36685
907,9.0,9.942422,0.8678993,0.010655353,0.12144535,0.0,59.239708,367.46292,0.19827557,0.74380916,0.057915285,0.0,56.44027,237.29843
908,9.0,4.4082646,0.9336222,0.02548473,0.0408931,0.0,42.928215,222.08739,0.18076329,0.67811376,0.14112297,0.0,68.57937,250.64229
909,9.0,35.24557,0.7629232,0.1799955,0.057081323,0.0,49.84771,398.18893,0.18963043,0.71137786,0.098991714,0.0,68.62951,242.17873
910,9.0,21.319738,0.82378983,0.07493502,0.10127516,0.0,60.61178,261.91653,0.1969325,0.7387708,0.064296715,0.0,50.952568,247.62729
911,9.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
912,9.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
913,9.0,48.134464,0.6998941,0.2770536,0.023052363,0.0,37.83999,223.63898,0.1879926,0.70523375,0.10677365,0.0,60.715385,240.23082
914,9.0,7.303957,0.8466662,0.08875031,0.06458344,0.0,52.256676,121.08811,0.17639327,0.6617201,0.16188663,0.0,65.83874,250.95511
915,9.0,11.778849,0.8028709,0.07346009,0.12366901,0.0,58.088554,200.28677,0.19545113,0.73321354,0.07133534,0.0,56.548912,248.36511
916,9.0,11.8253765,0.8789866,0.0038668483,0.11714653,0.0,62.797264,293.5496,0.19693266,0.7387714,0.06429593,0.0,55.605278,247.25948
917,9.0,9.082413,0.89893574,0.061245613,0.039818663,0.0,44.88024,374.45572,0.1946785,0.73031515,0.075006366,0.0,61.854485,251.8571
918,9.0,7.2806587,0.85423106,0.029577676,0.116191246,0.0,59.40316,154.78273,0.18405631,0.6904671,0.12547654,0.0,65.99471,242.5455
919,9.0,15.01857,0.8878717,0.049988043,0.062140264,0.0,47.85479,151.77486,0.20430689,0.766435,0.029258106,0.0,37.900505,250.9651
920,9.0,17.315256,0.7514433,0.10256477,0.14599189,0.0,63.073204,120.044556,0.19137321,0.7179157,0.09071108,0.0,54.71688,239.32808
921,9.0,5.279503,0.88532645,0.04546591,0.06920762,0.0,54.046867,277.2914,0.19437255,0.7291674,0.07646004,0.0,55.67031,243.36577
922,9.0,6.4771376,0.84324706,0.003954879,0.15279806,0.0,67.435356,211.25438,0.18419038,0.6909701,0.12483953,0.0,64.89977,243.3175
923,9.0,12.658876,0.79609716,0.12053872,0.08336413,0.0,60.794,181.39589,0.177174,0.66464895,0.15817708,0.0,71.93554,242.45467
924,9.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
925,9.0,8.001459,0.88892126,0.04400982,0.06706893,0.0,50.666405,218.49756,0.20272294,0.760493,0.03678407,0.0,39.70809,251.60277
926,9.0,15.375407,0.8603841,0.026530674,0.1130852,0.0,65.07003,262.44418,0.18024902,0.67618454,0.14356646,0.0,73.41241,251.3926
927,9.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
928,9.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
929,9.0,35.00826,0.68624616,0.24700995,0.06674392,0.0,57.174065,167.82646,0.1715825,0.643673,0.18474446,0.0,70.34176,254.92738
930,9.0,9.164754,0.8870752,0.026479337,0.0864455,0.0,49.664513,262.48138,0.1878106,0.704551,0.10763845,0.0,62.534386,243.69003
931,9.0,38.222507,0.7935881,0.16023216,0.046179757,0.0,50.07006,221.65027,0.19720338,0.739787,0.06300964,0.0,54.11413,241.93808
932,9.0,12.532108,0.8450124,0.09576448,0.059223067,0.0,43.430717,317.35553,0.18953985,0.71103805,0.099422075,0.0,65.56301,243.05005
933,9.0,14.203237,0.89971143,0.01722529,0.083063275,0.0,52.807854,343.1423,0.19884206,0.7459343,0.055223618,0.0,51.884758,237.9509
934,9.0,6.2070513,0.9413961,0.013077245,0.045526654,0.0,47.248924,310.98538,0.18642458,0.69935143,0.114223965,0.0,70.07647,239.11476
935,9.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
